25,28,24,6,,Identity Theft Incident in LASANG,"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2023-06-06 17:09:00,resolved,valid,0,2023-06-06 09:09:00,2025-12-07 02:30:22
26,28,25,18,,Cyber Fraud Incident in AQUINO,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2022-12-01 12:24:00,resolved,valid,0,2022-12-01 04:24:00,2025-12-07 02:30:22
27,28,26,1,,Identity Theft Incident in BARANGAY 3-A (POB.),"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2023-09-08 16:59:00,resolved,valid,0,2023-09-08 08:59:00,2025-12-07 02:30:22
28,28,27,14,,Homicide Incident in BARANGAY 10-A,"[""Homicide""]",Historical record of Homicide imported from database.,2022-05-24 10:53:00,resolved,valid,0,2022-05-24 02:53:00,2025-12-07 02:30:22
29,28,28,1,,Identity Theft Incident in BARANGAY 3-A (POB.),"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2023-09-08 00:34:00,resolved,valid,0,2023-09-07 16:34:00,2025-12-07 02:30:22
30,28,29,14,,Homicide Incident in BARANGAY 10-A,"[""Homicide""]",Historical record of Homicide imported from database.,2022-05-24 12:42:00,resolved,valid,0,2022-05-24 04:42:00,2025-12-07 02:30:22
31,28,30,1,,Identity Theft Incident in BARANGAY 3-A (POB.),"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2023-09-08 07:32:00,resolved,valid,0,2023-09-07 23:32:00,2025-12-07 02:30:22
32,28,31,14,,Homicide Incident in BARANGAY 10-A,"[""Homicide""]",Historical record of Homicide imported from database.,2022-05-24 02:31:00,resolved,valid,0,2022-05-23 18:31:00,2025-12-07 02:30:22
33,28,32,,,Assault Incident in ALFONSO ANGLIONGTO SR,"[""Assault""]",Historical record of Assault imported from database.,2020-03-28 10:40:00,resolved,valid,0,2020-03-28 02:40:00,2025-12-07 02:30:22
34,28,33,14,,Homicide Incident in BARANGAY 10-A,"[""Homicide""]",Historical record of Homicide imported from database.,2022-05-24 02:52:00,resolved,valid,0,2022-05-23 18:52:00,2025-12-07 02:30:22
35,28,34,,,Assault Incident in ALFONSO ANGLIONGTO SR,"[""Assault""]",Historical record of Assault imported from database.,2020-03-28 10:51:00,resolved,valid,0,2020-03-28 02:51:00,2025-12-07 02:30:22
36,28,35,14,,Homicide Incident in BARANGAY 10-A,"[""Homicide""]",Historical record of Homicide imported from database.,2022-05-24 19:09:00,resolved,valid,0,2022-05-24 11:09:00,2025-12-07 02:30:22
37,28,36,,,Assault Incident in ALFONSO ANGLIONGTO SR,"[""Assault""]",Historical record of Assault imported from database.,2020-03-28 12:07:00,resolved,valid,0,2020-03-28 04:07:00,2025-12-07 02:30:22
38,28,37,11,,Hacking Incident in CARMEN,"[""Hacking""]",Historical record of Hacking imported from database.,2021-07-11 04:59:00,resolved,valid,0,2021-07-10 20:59:00,2025-12-07 02:30:22
39,28,38,,,Assault Incident in ALFONSO ANGLIONGTO SR,"[""Assault""]",Historical record of Assault imported from database.,2020-03-28 21:38:00,resolved,valid,0,2020-03-28 13:38:00,2025-12-07 02:30:22
40,28,39,11,,Hacking Incident in CARMEN,"[""Hacking""]",Historical record of Hacking imported from database.,2021-07-11 16:03:00,resolved,valid,0,2021-07-11 08:03:00,2025-12-07 02:30:22
41,28,40,,,Assault Incident in ALFONSO ANGLIONGTO SR,"[""Assault""]",Historical record of Assault imported from database.,2020-03-28 23:11:00,resolved,valid,0,2020-03-28 15:11:00,2025-12-07 02:30:22
42,28,41,11,,Hacking Incident in CARMEN,"[""Hacking""]",Historical record of Hacking imported from database.,2021-07-11 13:54:00,resolved,valid,0,2021-07-11 05:54:00,2025-12-07 02:30:22
43,28,42,,,Physical Injury Incident in ULAS,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2020-10-28 05:02:00,resolved,valid,0,2020-10-27 21:02:00,2025-12-07 02:30:22
44,28,43,20,,Assault Incident in TALANDANG,"[""Assault""]",Historical record of Assault imported from database.,2024-05-02 21:13:00,resolved,valid,0,2024-05-02 13:13:00,2025-12-07 02:30:22
45,28,44,,,Physical Injury Incident in ULAS,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2020-10-28 15:28:00,resolved,valid,0,2020-10-28 07:28:00,2025-12-07 02:30:22
46,28,45,20,,Assault Incident in TALANDANG,"[""Assault""]",Historical record of Assault imported from database.,2024-05-02 05:37:00,resolved,valid,0,2024-05-01 21:37:00,2025-12-07 02:30:22
47,28,46,,,Physical Injury Incident in ULAS,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2020-10-28 03:01:00,resolved,valid,0,2020-10-27 19:01:00,2025-12-07 02:30:22
48,28,47,4,,Phishing Incident in PAMPANGA,"[""Phishing""]",Historical record of Phishing imported from database.,2020-06-04 09:50:00,resolved,valid,0,2020-06-04 01:50:00,2025-12-07 02:30:22
49,28,48,,,Physical Injury Incident in ULAS,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2020-10-28 17:49:00,resolved,valid,0,2020-10-28 09:49:00,2025-12-07 02:30:22
50,28,49,4,,Phishing Incident in PAMPANGA,"[""Phishing""]",Historical record of Phishing imported from database.,2020-06-04 13:04:00,resolved,valid,0,2020-06-04 05:04:00,2025-12-07 02:30:22
51,28,50,,,Physical Injury Incident in ULAS,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2020-10-28 13:52:00,resolved,valid,0,2020-10-28 05:52:00,2025-12-07 02:30:22
52,28,51,4,,Phishing Incident in PAMPANGA,"[""Phishing""]",Historical record of Phishing imported from database.,2020-06-04 16:51:00,resolved,valid,0,2020-06-04 08:51:00,2025-12-07 02:30:22
53,28,52,,,Phishing Incident in SALUMAY,"[""Phishing""]",Historical record of Phishing imported from database.,2020-03-28 15:19:00,resolved,valid,0,2020-03-28 07:19:00,2025-12-07 02:30:22
54,28,53,12,,Vandalism Incident in BAGANIHAN,"[""Vandalism""]",Historical record of Vandalism imported from database.,2021-03-13 20:40:00,resolved,valid,0,2021-03-13 12:40:00,2025-12-07 02:30:22
55,28,54,,,Phishing Incident in SALUMAY,"[""Phishing""]",Historical record of Phishing imported from database.,2020-03-28 15:18:00,resolved,valid,0,2020-03-28 07:18:00,2025-12-07 02:30:22
56,28,55,12,,Vandalism Incident in BAGANIHAN,"[""Vandalism""]",Historical record of Vandalism imported from database.,2021-03-13 02:29:00,resolved,valid,0,2021-03-12 18:29:00,2025-12-07 02:30:22
57,28,56,,,Phishing Incident in SALUMAY,"[""Phishing""]",Historical record of Phishing imported from database.,2020-03-28 13:25:00,resolved,valid,0,2020-03-28 05:25:00,2025-12-07 02:30:22
58,28,57,12,,Vandalism Incident in BAGANIHAN,"[""Vandalism""]",Historical record of Vandalism imported from database.,2021-03-13 18:33:00,resolved,valid,0,2021-03-13 10:33:00,2025-12-07 02:30:22
59,28,58,,,Phishing Incident in SALUMAY,"[""Phishing""]",Historical record of Phishing imported from database.,2020-03-28 12:34:00,resolved,valid,0,2020-03-28 04:34:00,2025-12-07 02:30:22
60,28,59,12,,Vandalism Incident in BAGANIHAN,"[""Vandalism""]",Historical record of Vandalism imported from database.,2021-03-13 12:10:00,resolved,valid,0,2021-03-13 04:10:00,2025-12-07 02:30:22
61,28,60,,,Phishing Incident in SALUMAY,"[""Phishing""]",Historical record of Phishing imported from database.,2020-03-28 16:46:00,resolved,valid,0,2020-03-28 08:46:00,2025-12-07 02:30:22
62,28,61,7,,Cyberbullying Incident in SALAPAWAN,"[""Cyberbullying""]",Historical record of Cyberbullying imported from database.,2020-10-07 02:49:00,resolved,valid,0,2020-10-06 18:49:00,2025-12-07 02:30:22
63,28,62,18,,Assault Incident in BAYABAS,"[""Assault""]",Historical record of Assault imported from database.,2022-06-01 17:37:00,resolved,valid,0,2022-06-01 09:37:00,2025-12-07 02:30:22
64,28,63,7,,Cyberbullying Incident in SALAPAWAN,"[""Cyberbullying""]",Historical record of Cyberbullying imported from database.,2020-10-07 18:56:00,resolved,valid,0,2020-10-07 10:56:00,2025-12-07 02:30:22
65,28,64,18,,Assault Incident in BAYABAS,"[""Assault""]",Historical record of Assault imported from database.,2022-06-01 10:05:00,resolved,valid,0,2022-06-01 02:05:00,2025-12-07 02:30:22
66,28,65,7,,Cyberbullying Incident in SALAPAWAN,"[""Cyberbullying""]",Historical record of Cyberbullying imported from database.,2020-10-07 21:09:00,resolved,valid,0,2020-10-07 13:09:00,2025-12-07 02:30:22
67,28,66,11,,Carnapping Incident in WINES,"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-01-31 04:15:00,resolved,valid,0,2024-01-30 20:15:00,2025-12-07 02:30:22
68,28,67,7,,Cyberbullying Incident in SALAPAWAN,"[""Cyberbullying""]",Historical record of Cyberbullying imported from database.,2020-10-07 05:09:00,resolved,valid,0,2020-10-06 21:09:00,2025-12-07 02:30:22
69,28,68,11,,Carnapping Incident in WINES,"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-01-31 10:15:00,resolved,valid,0,2024-01-31 02:15:00,2025-12-07 02:30:22
70,28,69,11,,Online Scam Incident in CARMEN,"[""Online Scam""]",Historical record of Online Scam imported from database.,2024-11-14 18:07:00,resolved,valid,0,2024-11-14 10:07:00,2025-12-07 02:30:22
71,28,70,11,,Carnapping Incident in WINES,"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-01-31 01:03:00,resolved,valid,0,2024-01-30 17:03:00,2025-12-07 02:30:22
72,28,71,11,,Online Scam Incident in CARMEN,"[""Online Scam""]",Historical record of Online Scam imported from database.,2024-11-14 02:09:00,resolved,valid,0,2024-11-13 18:09:00,2025-12-07 02:30:22
73,28,72,11,,Carnapping Incident in WINES,"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-01-31 08:24:00,resolved,valid,0,2024-01-31 00:24:00,2025-12-07 02:30:22
74,28,73,19,,Illegal Drugs Incident in NEW VALENCIA,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2022-09-11 02:54:00,resolved,valid,0,2022-09-10 18:54:00,2025-12-07 02:30:22
75,28,74,11,,Carnapping Incident in WINES,"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-01-31 11:54:00,resolved,valid,0,2024-01-31 03:54:00,2025-12-07 02:30:22
76,28,75,19,,Illegal Drugs Incident in NEW VALENCIA,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2022-09-11 00:07:00,resolved,valid,0,2022-09-10 16:07:00,2025-12-07 02:30:22
77,28,76,8,,Vandalism Incident in LIZADA,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-06-06 23:27:00,resolved,valid,0,2023-06-06 15:27:00,2025-12-07 02:30:22
78,28,77,19,,Illegal Drugs Incident in NEW VALENCIA,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2022-09-11 11:05:00,resolved,valid,0,2022-09-11 03:05:00,2025-12-07 02:30:22
79,28,78,8,,Vandalism Incident in LIZADA,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-06-06 00:26:00,resolved,valid,0,2023-06-05 16:26:00,2025-12-07 02:30:22
80,28,79,19,,Illegal Drugs Incident in NEW VALENCIA,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2022-09-11 15:41:00,resolved,valid,0,2022-09-11 07:41:00,2025-12-07 02:30:22
81,28,80,8,,Vandalism Incident in LIZADA,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-06-06 03:27:00,resolved,valid,0,2023-06-05 19:27:00,2025-12-07 02:30:22
82,28,81,19,,Illegal Drugs Incident in CATIGAN,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2022-12-14 11:30:00,resolved,valid,0,2022-12-14 03:30:00,2025-12-07 02:30:22
83,28,82,8,,Vandalism Incident in LIZADA,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-06-06 07:04:00,resolved,valid,0,2023-06-05 23:04:00,2025-12-07 02:30:22
84,28,83,8,,Phishing Incident in BINUGAO,"[""Phishing""]",Historical record of Phishing imported from database.,2023-12-02 10:28:00,resolved,valid,0,2023-12-02 02:28:00,2025-12-07 02:30:22
85,28,84,18,,Vandalism Incident in PACIANO BANGOY,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-11-08 03:36:00,resolved,valid,0,2023-11-07 19:36:00,2025-12-07 02:30:22
86,28,85,8,,Phishing Incident in BINUGAO,"[""Phishing""]",Historical record of Phishing imported from database.,2023-12-02 07:23:00,resolved,valid,0,2023-12-01 23:23:00,2025-12-07 02:30:22
87,28,86,18,,Vandalism Incident in PACIANO BANGOY,"[""Vandalism""]",Historical record of Vandalism imported from database.,2023-11-08 11:27:00,resolved,valid,0,2023-11-08 03:27:00,2025-12-07 02:30:22
88,28,87,8,,Phishing Incident in BINUGAO,"[""Phishing""]",Historical record of Phishing imported from database.,2023-12-02 02:11:00,resolved,valid,0,2023-12-01 18:11:00,2025-12-07 02:30:22
89,28,88,,,Illegal Drugs Incident in TUNGKALAN,"[""Illegal Drugs""]",Historical record of Illegal Drugs imported from database.,2020-04-28 11:07:00,resolved,valid,0,2020-04-28 03:07:00,2025-12-07 02:30:22
90,28,89,18,,Identity Theft Incident in AQUINO,"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2024-07-25 08:55:00,resolved,valid,0,2024-07-25 00:55:00,2025-12-07 02:30:22
91,28,90,19,,Cyber Fraud Incident in TIBULOY,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2022-03-27 01:24:00,resolved,valid,0,2022-03-26 17:24:00,2025-12-07 02:30:22
92,28,91,18,,Identity Theft Incident in AQUINO,"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2024-07-25 23:17:00,resolved,valid,0,2024-07-25 15:17:00,2025-12-07 02:30:22
93,28,92,19,,Cyber Fraud Incident in TIBULOY,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2022-03-27 13:09:00,resolved,valid,0,2022-03-27 05:09:00,2025-12-07 02:30:22
94,28,93,18,,Identity Theft Incident in AQUINO,"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2024-07-25 21:12:00,resolved,valid,0,2024-07-25 13:12:00,2025-12-07 02:30:22
95,28,94,,,Hacking Incident in MAPI-ILA,"[""Hacking""]",Historical record of Hacking imported from database.,2024-10-02 17:09:00,resolved,valid,0,2024-10-02 09:09:00,2025-12-07 02:30:22
96,28,95,18,,Identity Theft Incident in AQUINO,"[""Identity Theft""]",Historical record of Identity Theft imported from database.,2024-07-25 12:19:00,resolved,valid,0,2024-07-25 04:19:00,2025-12-07 02:30:22
97,28,96,,,Hacking Incident in MAPI-ILA,"[""Hacking""]",Historical record of Hacking imported from database.,2024-10-02 12:49:00,resolved,valid,0,2024-10-02 04:49:00,2025-12-07 02:30:22
98,28,97,,,Carnapping Incident in TUNGKALAN,"[""Carnapping""]",Historical record of Carnapping imported from database.,2020-06-29 04:36:00,resolved,valid,0,2020-06-28 20:36:00,2025-12-07 02:30:22
99,28,98,,,Hacking Incident in MAPI-ILA,"[""Hacking""]",Historical record of Hacking imported from database.,2024-10-02 07:13:00,resolved,valid,0,2024-10-01 23:13:00,2025-12-07 02:30:22
100,28,99,,,Carnapping Incident in TUNGKALAN,"[""Carnapping""]",Historical record of Carnapping imported from database.,2020-06-29 20:27:00,resolved,valid,0,2020-06-29 12:27:00,2025-12-07 02:30:22
101,28,100,,,Hacking Incident in MAPI-ILA,"[""Hacking""]",Historical record of Hacking imported from database.,2024-10-02 02:45:00,resolved,valid,0,2024-10-01 18:45:00,2025-12-07 02:30:22
102,28,101,,,Carnapping Incident in TUNGKALAN,"[""Carnapping""]",Historical record of Carnapping imported from database.,2020-06-29 10:07:00,resolved,valid,0,2020-06-29 02:07:00,2025-12-07 02:30:22
103,28,102,10,,Theft Incident in CAWAYAN,"[""Theft""]",Historical record of Theft imported from database.,2024-04-26 22:04:00,resolved,valid,0,2024-04-26 14:04:00,2025-12-07 02:30:22
104,28,103,11,,Robbery Incident in MALAGOS,"[""Robbery""]",Historical record of Robbery imported from database.,2021-01-24 23:13:00,resolved,valid,0,2021-01-24 15:13:00,2025-12-07 02:30:22
105,28,104,10,,Theft Incident in CAWAYAN,"[""Theft""]",Historical record of Theft imported from database.,2024-04-26 22:35:00,resolved,valid,0,2024-04-26 14:35:00,2025-12-07 02:30:22
106,28,105,11,,Robbery Incident in MALAGOS,"[""Robbery""]",Historical record of Robbery imported from database.,2021-01-24 11:03:00,resolved,valid,0,2021-01-24 03:03:00,2025-12-07 02:30:22
107,28,106,12,,Cyber Fraud Incident in BAGANIHAN,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2020-07-02 18:15:00,resolved,valid,0,2020-07-02 10:15:00,2025-12-07 02:30:22
108,28,107,11,,Robbery Incident in MALAGOS,"[""Robbery""]",Historical record of Robbery imported from database.,2021-01-24 18:53:00,resolved,valid,0,2021-01-24 10:53:00,2025-12-07 02:30:22
109,28,108,12,,Cyber Fraud Incident in BAGANIHAN,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2020-07-02 00:01:00,resolved,valid,0,2020-07-01 16:01:00,2025-12-07 02:30:22
110,28,109,,,Phishing Incident in 74-A (MATINA CROSSING),"[""Phishing""]",Historical record of Phishing imported from database.,2023-05-23 20:06:00,resolved,valid,0,2023-05-23 12:06:00,2025-12-07 02:30:22
111,28,110,12,,Cyber Fraud Incident in BAGANIHAN,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2020-07-02 11:03:00,resolved,valid,0,2020-07-02 03:03:00,2025-12-07 02:30:22
112,28,111,,,Phishing Incident in 74-A (MATINA CROSSING),"[""Phishing""]",Historical record of Phishing imported from database.,2023-05-23 20:58:00,resolved,valid,0,2023-05-23 12:58:00,2025-12-07 02:30:22
113,28,112,12,,Cyber Fraud Incident in BAGANIHAN,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2020-07-02 17:43:00,resolved,valid,0,2020-07-02 09:43:00,2025-12-07 02:30:22
114,28,113,,,Phishing Incident in 74-A (MATINA CROSSING),"[""Phishing""]",Historical record of Phishing imported from database.,2023-05-23 00:59:00,resolved,valid,0,2023-05-22 16:59:00,2025-12-07 02:30:22
115,28,114,12,,Cyber Fraud Incident in BAGANIHAN,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2020-07-02 16:55:00,resolved,valid,0,2020-07-02 08:55:00,2025-12-07 02:30:22
116,28,115,,,Phishing Incident in 74-A (MATINA CROSSING),"[""Phishing""]",Historical record of Phishing imported from database.,2023-05-23 15:24:00,resolved,valid,0,2023-05-23 07:24:00,2025-12-07 02:30:22
117,28,116,18,,Cyberbullying Incident in BARANGAY 20-B,"[""Cyberbullying""]",Historical record of Cyberbullying imported from database.,2022-09-09 22:28:00,resolved,valid,0,2022-09-09 14:28:00,2025-12-07 02:30:22
118,28,117,17,,Cyber Fraud Incident in CATALUNAN PEQUENO,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2021-03-26 17:11:00,resolved,valid,0,2021-03-26 09:11:00,2025-12-07 02:30:22
119,28,118,,,Carnapping Incident in TORII (POB.),"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-10-19 12:08:00,resolved,valid,0,2024-10-19 04:08:00,2025-12-07 02:30:22
120,28,119,17,,Cyber Fraud Incident in CATALUNAN PEQUENO,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2021-03-26 01:22:00,resolved,valid,0,2021-03-25 17:22:00,2025-12-07 02:30:22
121,28,120,,,Carnapping Incident in TORII (POB.),"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-10-19 13:20:00,resolved,valid,0,2024-10-19 05:20:00,2025-12-07 02:30:22
122,28,121,17,,Cyber Fraud Incident in CATALUNAN PEQUENO,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2021-03-26 13:28:00,resolved,valid,0,2021-03-26 05:28:00,2025-12-07 02:30:22
123,28,122,,,Carnapping Incident in TORII (POB.),"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-10-19 21:00:00,resolved,valid,0,2024-10-19 13:00:00,2025-12-07 02:30:22
124,28,123,17,,Cyber Fraud Incident in CATALUNAN PEQUENO,"[""Cyber Fraud""]",Historical record of Cyber Fraud imported from database.,2021-03-26 10:57:00,resolved,valid,0,2021-03-26 02:57:00,2025-12-07 02:30:22
125,28,124,,,Carnapping Incident in TORII (POB.),"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-10-19 19:02:00,resolved,valid,0,2024-10-19 11:02:00,2025-12-07 02:30:22
126,28,125,18,,Theft Incident in CENTRO,"[""Theft""]",Historical record of Theft imported from database.,2021-10-08 15:20:00,resolved,valid,0,2021-10-08 07:20:00,2025-12-07 02:30:22
127,28,126,,,Carnapping Incident in TORII (POB.),"[""Carnapping""]",Historical record of Carnapping imported from database.,2024-10-19 23:26:00,resolved,valid,0,2024-10-19 15:26:00,2025-12-07 02:30:22
128,28,127,18,,Theft Incident in CENTRO,"[""Theft""]",Historical record of Theft imported from database.,2021-10-08 12:26:00,resolved,valid,0,2021-10-08 04:26:00,2025-12-07 02:30:22
129,28,128,5,,Phishing Incident in COMMUNAL,"[""Phishing""]",Historical record of Phishing imported from database.,2020-02-25 02:01:00,resolved,valid,0,2020-02-24 18:01:00,2025-12-07 02:30:22
130,28,129,18,,Theft Incident in CENTRO,"[""Theft""]",Historical record of Theft imported from database.,2021-10-08 19:04:00,resolved,valid,0,2021-10-08 11:04:00,2025-12-07 02:30:22
131,28,130,5,,Phishing Incident in COMMUNAL,"[""Phishing""]",Historical record of Phishing imported from database.,2020-02-25 06:49:00,resolved,valid,0,2020-02-24 22:49:00,2025-12-07 02:30:22
132,28,131,18,,Theft Incident in CENTRO,"[""Theft""]",Historical record of Theft imported from database.,2021-10-08 19:58:00,resolved,valid,0,2021-10-08 11:58:00,2025-12-07 02:30:22
133,28,132,5,,Phishing Incident in COMMUNAL,"[""Phishing""]",Historical record of Phishing imported from database.,2020-02-25 19:57:00,resolved,valid,0,2020-02-25 11:57:00,2025-12-07 02:30:22
134,28,133,,,Physical Injury Incident in BARANGAY 11-A,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2023-07-31 18:38:00,resolved,valid,0,2023-07-31 10:38:00,2025-12-07 02:30:22
135,28,134,,,Carnapping Incident in BARANGAY 13-B,"[""Carnapping""]",Historical record of Carnapping imported from database.,2021-07-05 17:33:00,resolved,valid,0,2021-07-05 09:33:00,2025-12-07 02:30:22
136,28,135,,,Physical Injury Incident in BARANGAY 11-A,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2023-07-31 18:25:00,resolved,valid,0,2023-07-31 10:25:00,2025-12-07 02:30:22
137,28,136,,,Carnapping Incident in BARANGAY 13-B,"[""Carnapping""]",Historical record of Carnapping imported from database.,2021-07-05 23:24:00,resolved,valid,0,2021-07-05 15:24:00,2025-12-07 02:30:22
138,28,137,,,Physical Injury Incident in BARANGAY 11-A,"[""Physical Injury""]",Historical record of Physical Injury imported from database.,2023-07-31 11:22:00,resolved,valid,0,2023-07-31 03:22:00,2025-12-07 02:30:22
